日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20190228,7864,フジシールインターナショナル,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,6,TOPIX Small 1
20190228,7865,ピープル,JASDAQ(スタンダード・内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7867,タカラトミー,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,6,TOPIX Small 1
20190228,7868,廣済堂,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,7869,日本フォームサービス,JASDAQ(スタンダード・内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7871,フクビ化学工業,市場第二部（内国株）,3200,化学,4,素材・化学 ,-,-
20190228,7872,エステールホールディングス,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,7873,アーク,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,7874,レック,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20190228,7875,竹田印刷,市場第二部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7877,永大化工,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,-,-
20190228,7878,光・彩,JASDAQ(スタンダード・内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7879,ノダ,市場第二部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7883,サンメッセ,JASDAQ(スタンダード・内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7885,タカノ,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,7886,ヤマト・インダストリー,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,-,-
20190228,7887,南海プライウッド,市場第二部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7888,三光合成,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,7891,日本ユピカ,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,-,-
20190228,7893,プロネクサス,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,7895,中央化学,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,-,-
20190228,7896,セブン工業,市場第二部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7897,ホクシン,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,7898,ウッドワン,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,7899,ＭＩＣＳ化学,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,-,-
20190228,7901,マツモト,JASDAQ(スタンダード・内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7902,ソノコム,JASDAQ(スタンダード・内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7905,大建工業,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,7906,ヨネックス,市場第二部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7908,きもと,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,7911,凸版印刷,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,4,TOPIX Mid400
20190228,7912,大日本印刷,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,4,TOPIX Mid400
20190228,7913,図書印刷,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,7914,共同印刷,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,7915,ＮＩＳＳＨＡ,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,6,TOPIX Small 1
20190228,7916,光村印刷,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,7917,藤森工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,7918,ヴィア・ホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20190228,7919,野崎印刷紙業,市場第二部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7921,宝印刷,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,7922,三光産業,JASDAQ(スタンダード・内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7923,トーイン,JASDAQ(スタンダード・内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7925,前澤化成工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,7927,ムトー精工,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,-,-
20190228,7928,旭化学工業,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,-,-
20190228,7931,未来工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,7932,ニッピ,JASDAQ(スタンダード・内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7936,アシックス,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,4,TOPIX Mid400
20190228,7937,ツツミ,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,7938,リーガルコーポレーション,JASDAQ(スタンダード・内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7939,研創,JASDAQ(スタンダード・内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7940,ウェーブロックホールディングス,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,7942,ＪＳＰ,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20190228,7943,ニチハ,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,6,TOPIX Small 1
20190228,7945,コマニー,市場第二部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7946,光陽社,市場第二部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7947,エフピコ,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20190228,7949,小松ウオール工業,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,7951,ヤマハ,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,4,TOPIX Mid400
20190228,7952,河合楽器製作所,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,7953,菊水化学工業,市場第二部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7955,クリナップ,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,7956,ピジョン,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,4,TOPIX Mid400
20190228,7957,フジコピアン,市場第二部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7958,天馬,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,7961,兼松サステック,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,7962,キングジム,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,7963,興研,JASDAQ(スタンダード・内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7965,象印マホービン,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20190228,7966,リンテック,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,4,TOPIX Mid400
20190228,7970,信越ポリマー,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20190228,7971,東リ,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,7972,イトーキ,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,7974,任天堂,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,1,TOPIX Core30
20190228,7975,リヒトラブ,市場第二部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7976,三菱鉛筆,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,6,TOPIX Small 1
20190228,7979,松風,市場第一部（内国株）,3750,精密機器,9,電機・精密 ,7,TOPIX Small 2
20190228,7980,重松製作所,JASDAQ(スタンダード・内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7981,タカラスタンダード,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,7983,ミロク,市場第二部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7984,コクヨ,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,4,TOPIX Mid400
20190228,7985,ネポン,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20190228,7986,日本アイ・エス・ケイ,JASDAQ(スタンダード・内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7987,ナカバヤシ,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,7988,ニフコ,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20190228,7989,立川ブラインド工業,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
20190228,7990,グローブライド,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,7991,マミヤ・オーピー,市場第二部（内国株）,3600,機械,8,機械 ,-,-
20190228,7992,セーラー万年筆,市場第二部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7994,オカムラ,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,6,TOPIX Small 1
20190228,7995,バルカー,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20190228,7997,くろがね工作所,市場第二部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20190228,7999,ＭＵＴＯＨホールディングス,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20190228,8001,伊藤忠商事,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,2,TOPIX Large70
20190228,8002,丸紅,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,2,TOPIX Large70
20190228,8005,スクロール,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20190228,8006,ユアサ・フナショク,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20190228,8007,高島,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,8008,ヨンドシーホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20190228,8011,三陽商会,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
20190228,8012,長瀬産業,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,4,TOPIX Mid400
20190228,8013,ナイガイ,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
20190228,8014,蝶理,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,8015,豊田通商,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,4,TOPIX Mid400
20190228,8016,オンワードホールディングス,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,6,TOPIX Small 1
20190228,8018,三共生興,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,8020,兼松,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20190228,8022,美津濃,市場第一部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,6,TOPIX Small 1
20190228,8023,大興電子通信,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20190228,8025,ツカモトコーポレーション,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,8028,ユニー・ファミリーマートホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,4,TOPIX Mid400
20190228,8029,ルックホールディングス,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
20190228,8030,中央魚類,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20190228,8031,三井物産,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,1,TOPIX Core30
20190228,8032,日本紙パルプ商事,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,8035,東京エレクトロン,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,2,TOPIX Large70
20190228,8036,日立ハイテクノロジーズ,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,4,TOPIX Mid400
20190228,8037,カメイ,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,8038,東都水産,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,8039,築地魚市場,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20190228,8040,東京ソワール,市場第二部（内国株）,3100,繊維製品,4,素材・化学 ,-,-
20190228,8041,ＯＵＧホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,8043,スターゼン,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,8044,大都魚類,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
